casjobsID	objid	ra	dec	e_bv	mag_nuv	mag_fuv	pmRA	pmDE	Bmag	Vmag	rmag	imag		Jmag	Hmag	Kmag
							mas/yr	mas/yr	mag	mag	mag	mag		mag	mag	mag
							--------	--------	------	------	------	------		------	------	------
-1016866799	6.37545E+18	273.6445049	0.256534243	0.629991114	18.80287743	22.91889572	-1.8	-3	13.902	13.117	12.832	12.582		11.391	11.077	11.019
-1016866798	6.37545E+18	272.9699769	0.24793433	0.535258174	21.01744843	23.82331085	2.5	-9.6	15.17	14.138	13.761	13.316		11.985	11.592	11.416
-1016866797	6.37545E+18	273.3732098	0.246672739	0.661344349	20.83260155	22.25412941	-2.4	-5.1	15.765	14.752	14.408	14.008		12.765	12.422	12.35
-1016866796	6.37545E+18	273.2064681	0.243456652	0.610615313	21.78528214	99										
-1016866795	6.37545E+18	273.014829	0.241946507	0.51067394	21.40942383	99	-0.5	-2	16.844	15.651	15.384			13.885	13.498	13.37
-1016866793	6.37545E+18	273.506148	0.238040529	0.673883021	21.26737976	99										
-1016866792	6.37545E+18	273.0644346	0.238136799	0.516960979	21.76973152	22.85369492	-8.7	2.8	13.8	12.406	11.886	11.305		9.705	9.008	8.858
-1016866791	6.37545E+18	273.5537511	0.242679928	0.668362916	19.122715	99	10.8	-3.4	13.718	12.753	12.367	12.029		10.693	10.359	10.215
-1016866790	6.37545E+18	273.498394	0.234776864	0.673883021	20.39933777	99										
-1016866789	6.37545E+18	273.6377055	0.242482667	0.652526677	20.83895302	22.06454468										
-1016866788	6.37545E+18	273.0842005	0.237047603	0.540717959	21.03675079	99	1.5	-11.4	13.34	11.928	11.432	10.91		9.362	8.754	8.571
-1016866787	6.37545E+18	273.6324497	0.240698436	0.652526677	20.50741577	99										
-1016866786	6.37545E+18	273.635877	0.229608914	0.652526677	21.02932739	25.76403809										
-1016866785	6.37545E+18	273.6235856	0.230605029	0.652526677	21.0766449	22.88282013	0.9	-3.5	14.824	13.716	13.261	12.896		11.378	11	10.862
-1016866784	6.37545E+18	273.633141	0.231521025	0.652526677	21.22987938	24.14061737										
-1016866782	6.37545E+18	273.0984008	0.240863597	0.566663861	18.26766205	18.17027283								15.596	15.393	14.949
-1016866781	6.37545E+18	273.6307698	0.235453306	0.652526677	20.65068817	99										
-1016866780	6.37545E+18	273.4390036	0.223718367	0.682340324	21.45301056	22.86137009										
-1016866778	6.37545E+18	273.6425324	0.23587232	0.652526677	20.15067101	22.68939781										
-1016866777	6.37545E+18	272.9908769	0.245966461	0.525694609	19.11697578	22.34254646	0.9	11.9	14.072	13.094	12.801	12.231		11.197	10.792	10.678
-1016866776	6.37545E+18	273.4578716	0.221045969	0.664801002	21.22567749	22.21334648	9.8	16.2	16.656	15.152	14.601			12.369	11.758	11.617
-1016866774	6.37545E+18	273.5832013	0.216861599	0.661506414	21.95565796	22.99821281	-5.7	6.2	      	      	      			13.647	13.237	13.133
-1016866773	6.37545E+18	272.9377287	0.21692931	0.549439669	21.14805222	23.94187737										
-1016866772	6.37545E+18	273.0187199	0.217259962	0.525694609	20.22834778	99	30.2	-16.9	15.394	14.351	13.974	13.482		12.831	12.482	12.353
-1016866771	6.37545E+18	273.0916211	0.210967767	0.540717959	21.96025085	99										
-1016866769	6.37545E+18	273.2551887	0.222499502	0.629008651	21.81809425	99	2.1	0.1	14.608	13.595	13.184	12.947		11.652	11.104	10.992
-1016866764	6.37545E+18	273.5379869	0.201520122	0.65541929	21.0629425	23.36730385	-2	-7.1	16.159	15.083	14.706	14.36		12.906	12.529	12.41
-1016866763	6.37545E+18	273.5423748	0.208692352	0.661972642	18.00212288	22.65975952	15.3	-9.7	13	12.193	11.889	11.677		10.516	10.158	10.094
-1016866762	6.37545E+18	273.2689724	0.199396547	0.623184264	20.76756668	25.70245552	-4.2	-6.7	15.026	13.999	13.592	13.271		11.858	11.507	11.352
-1016866761	6.37545E+18	273.0822419	0.196170848	0.533018529	21.54346848	26.10923767								15.257	14.784	14.628
-1016866760	6.37545E+18	273.4100931	0.196843389	0.640385926	19.41410446	99	1.4	-3.8	14.672	13.872	13.571	13.362		12.082	11.772	11.615
-1016866759	6.37545E+18	273.6446752	0.205437844	0.652526677	19.16959	21.63043213										
-1016866756	6.37545E+18	273.4613753	0.19707298	0.664801002	20.50594711	21.74111557	1.1	0.5	15.853	14.866	14.446	14.101		12.733	12.382	12.261
-1016866755	6.37545E+18	273.3568569	0.215515587	0.654735386	19.29844666	99	-1.5	-8.9	14.308	13.472	13.178	12.883		11.659	11.395	11.25
-1016866754	6.37545E+18	273.0060568	0.198183162	0.531549513	19.26170158	22.41737366	2.2	2.2	14.271	13.424	13.154	12.85		11.777	11.405	11.317
-1016866752	6.37545E+18	273.0342601	0.188710705	0.531549513	21.82024765	22.98307037								15.96	15.793	15.765
-1016866750	6.37545E+18	273.1517048	0.188114992	0.59479022	21.85403252	25.15568161	2.2	-0.1	15.947	14.971	14.646	14.216		12.936	12.625	12.412
-1016866748	6.37545E+18	273.5448896	0.188009856	0.65541929	21.05291367	24.88823318	-2.5	1.3	16.118	15.068	14.713	14.392		13.127	12.798	12.707
-1016866747	6.37545E+18	272.9823761	0.196284525	0.546260059	18.61882591	21.31451035										
-1016866744	6.37545E+18	272.9335027	0.184254561	0.563462138	21.14797974	21.74101067										
-1016866743	6.37545E+18	272.9465528	0.185327521	0.563462138	22.03219223	24.06087303	-1.6	-5.9	16.754	15.512	15.129	14.611		13.182	12.696	12.527
-1016866741	6.37545E+18	272.9863838	0.203386441	0.546260059	16.61727333	99	0.5	-20.4	11.894	11.145	10.912	10.628		9.639	9.336	9.233
-1016866740	6.37545E+18	272.9784568	0.186413294	0.546260059	20.33861542	23.90960693	-6.2	-18.1	15.516	14.645	14.387	14.063		12.898	12.604	12.516
-1016866739	6.37545E+18	272.9382737	0.178471555	0.563462138	21.85572624	27.44319153										
-1016866738	6.37545E+18	272.9385049	0.184442945	0.563462138	20.74048805	22.60261154										
-1016866736	6.37545E+18	273.1638521	0.179694768	0.59479022	19.85436821	21.83977509	-8.6	5.5	14.561	13.617	13.273	12.983		11.591	11.256	11.119
-1016866734	6.37545E+18	273.0136911	0.196123308	0.531549513	17.0558033	19.6471138	2.9	-5.6	12.623	12.049	11.882	11.671		10.688	10.49	10.383
-1016866731	6.37545E+18	273.4158156	0.17619945	0.640385926	20.86807823	22.7297039								16.499	16.001	16.295
-1016866729	6.37545E+18	273.4631155	0.172962894	0.629204035	21.24590492	22.79279709	-0.9	-5.3	16.131	15.25	14.98	14.704		13.467	13.225	13.045
-1016866497	6.37545E+18	273.8008272	-0.090472966	0.692572057	20.20722198	99	5.8	-20.6	      	      	      			12.252	11.975	11.774
-1016866491	6.37545E+18	274.0048768	-0.080980186	0.783800781	19.56947708	99								16.35	15.937	15.669
-1016866483	6.37545E+18	273.9277749	-0.058945965	0.710796833	14.76818371	20.14545822	10.2	-3.6	10.776	10.24	10.074	9.982		9.096	8.849	8.765
-1016866479	6.37545E+18	273.8872217	-0.118575691	0.703034997	21.39918137	22.5214119										
-1016866474	6.37545E+18	273.7476386	-0.118820973	0.690239549	21.24435043	23.14763832	-1.4	-6.3	16.223	15.167	14.801	14.37		13.003	12.634	12.557
-1016866473	6.37545E+18	273.9336199	-0.116882346	0.775889754	19.67823219	99	1.3	-3.7	11.964	10.661	10.162	9.647		8.058	7.484	7.3
-1016866472	6.37545E+18	273.8384094	-0.114067243	0.706365287	18.49308395	21.74198914	-2.5	2.9	13.638	12.831	12.513	12.241		10.962	10.728	10.563
-1016866471	6.37545E+18	273.7183214	-0.122384339	0.683383048	20.46671677	99	-3	1.9	15.415	14.623	14.203			12.404	12.057	11.945
-1016866469	6.37545E+18	273.8192033	-0.119954724	0.705210924	20.3527813	99	1.1	1.7	15.868	14.994	14.491	14.138		12.8	12.546	12.332
-1016866467	6.37545E+18	273.7749073	-0.128369039	0.71404475	21.81248283	23.66433525	-3.7	4.2	      	      	      			14.398	14.063	13.915
-1016866461	6.37545E+18	273.8845865	-0.111077038	0.703034997	15.79160309	17.78378487	-1.2	1.5	11.814	11.304	11.155	11.073		10.267	10.163	10.052
-1016866460	6.37545E+18	273.7940231	-0.137903487	0.71404475	20.92239761	99	24.3	25.2	15.177	14.163	13.771	13.184		12.524	12.245	12.097
-1016866458	6.37545E+18	273.8279258	-0.141290668	0.705210924	21.47207642	21.71879959	3.1	7.6	      	      	      			13.04	12.643	12.528
-1016866455	6.37545E+18	273.8677626	-0.141211818	0.742166221	20.43178749	23.37919998	11.2	-0.7	14.927	14.063	13.694	13.448		12.176	11.756	11.667
-1016866454	6.37545E+18	273.8517421	-0.118216252	0.706365287	21.6870327	22.77575493	0.4	-12.8	      	      	      			15.196	15.126	15.21
-1016866452	6.37545E+18	273.8323939	-0.14445223	0.74634105	20.39625549	99	1.3	-1.2	      	      	      			13.266	13.036	12.903
-1016866446	6.37545E+18	273.6875756	-0.138106817	0.682631373	20.28502464	22.42557526	4.7	1.8	14.893	13.992	13.653	13.338		12.032	11.752	11.599
-1016866439	6.37545E+18	273.8668562	-0.157473133	0.742166221	21.41992188	22.37490463	11.3	-6.4	      	      	      			12.309	11.863	11.7
-1016866438	6.37545E+18	273.8636071	-0.159537867	0.742166221	20.88162041	99	4.2	-2.5	      	      	      			12.254	11.896	11.75
-1016866435	6.37545E+18	273.7885765	-0.165075379	0.750687778	21.28285027	21.23581886								16.503	16.487	15.746
-1016866432	6.37545E+18	273.7647688	-0.160922441	0.707771838	20.75702667	24.30631447	0.3	-2.3	      	      	      			12.927	12.58	12.486
-1016866428	6.37545E+18	273.7186673	-0.166241598	0.702185512	20.6052227	21.98285866	10.2	0.6	15.396	14.402	14.024	13.665		12.335	12.03	11.914
-1016866417	6.37545E+18	273.7078805	-0.191784475	0.746410072	20.92973328	25.27808571	3.4	-0.5	16.403	15.467	15.233	14.784		13.529	13.259	13.188
-1016866415	6.37545E+18	273.7686257	-0.196696672	0.759073734	21.54355431	99	3.6	-1.6	16.56	15.421	15.012	14.811		13.247	12.887	12.813
-1016866413	6.37545E+18	273.9630254	-0.193591873	0.886708021	20.65893936	99										
-1016866412	6.37545E+18	273.9502347	-0.200767479	0.865671217	21.95405579	25.06380081	3.9	1	16.379	15.142	14.809			12.822	12.432	12.319
-1016866409	6.37545E+18	273.9120942	-0.205095455	0.799433589	22.13786507	99	0.6	3.5	16.74	15.869	      			13.409	12.958	12.84
-1016866407	6.37545E+18	273.7128028	-0.201759204	0.746410072	21.29123116	99	-2.4	-4.1	15.66	14.664	14.189	13.897		12.367	12.01	11.836
-1016866405	6.37545E+18	273.7267115	-0.204832434	0.750789046	21.28993034	99	-0.4	-1.2	16.596	15.635	15.211	15.052		13.52	13.177	13.106
-1016866402	6.37545E+18	273.9801512	-0.212048453	0.886708021	21.41231537	22.79252625	7.3	5.4	15.306	14.344	13.922	13.534		12.147	11.718	11.662
-1016866398	6.37545E+18	273.9464959	-0.206400057	0.865671217	18.61968994	99	-9.9	3.7	13.792	13.014	12.717	12.454		11.307	10.984	10.887
-1016866394	6.37545E+18	273.8571023	-0.220827218	0.800078332	21.69185066	22.24583435	-0.9	-1.5	16.594	15.384	15.115	14.692		13.344	13.008	12.827
-1016866391	6.37545E+18	273.7427083	-0.227041061	0.800246716	22.17446327	23.14389801										
-1016866390	6.37545E+18	273.6744982	-0.199879236	0.746410072	17.0098114	21.50366974	-6.1	-5.5	12.81	12.167	11.954	11.812		10.746	10.565	10.43
-1016866385	6.37545E+18	273.7990612	-0.212873523	0.81593585	21.31854439	99										
-1016866384	6.37545E+18	273.9342229	-0.227076975	0.865671217	20.47110176	99	-1.5	-2.2	14.497	13.361	12.872	12.397		10.867	10.452	10.319
-1016866383	6.37545E+18	273.6785223	-0.238384912	0.748681605	21.83614922	25.72035027										
-1016866374	6.37545E+18	273.9603362	-0.2404295	0.899361908	17.70100784	18.49957848	-1.1	0	12.978	12.265	12.006	11.741		10.468	10.219	10.122
-1016866369	6.37545E+18	273.8209394	-0.255703927	0.848786354	21.86334991	25.53608322	1.2	-14.6	      	      	      			13.799	13.448	13.278
-1016866358	6.37545E+18	273.8485626	-0.273544388	0.850128353	22.12368393	23.94949532										
-1016866347	6.37545E+18	273.6603841	-0.295084368	0.778825939	21.52593994	99	10.6	-0.5	      	      	      			14.971	14.699	14.568
-1016866346	6.37545E+18	273.831422	-0.291126479	0.878913164	19.89336014	21.26358795	3.5	-7.5	15.638	14.916	14.615	14.336		13.045	12.871	12.751
-1016866341	6.37545E+18	273.747814	-0.30053827	0.816749692	21.47882462	21.29244804	-17.7	-16.3	      	      	      			13.357	11.902	11.745
-1016866338	6.37545E+18	273.7868172	-0.309289672	0.858788192	22.07948685	99										
-1016866335	6.37545E+18	273.7184305	-0.317236047	0.795178592	22.14365005	30.197052								16.155	15.406	15.242
-1016866328	6.37545E+18	273.7794813	-0.314550651	0.842432141	18.09624481	17.56760788	-0.6	-3.9	14.116	12.3	11.224	9.155		5.907	4.865	4.395
-1016866327	6.37545E+18	273.9258897	-0.320593802	0.892944396	20.72985077	99	2.2	-0.6	15.13	14.176	13.796	13.451		12.157	11.746	11.663
-1016866325	6.37545E+18	273.7954917	-0.321984225	0.842432141	19.40376854	20.97377586	-6.4	-3.6	14.628	13.796	13.475	13.293		11.988	11.798	11.617
-1016866324	6.37545E+18	273.7638919	-0.325659786	0.842432141	19.88961601	22.65261459	-5.7	-1.2	14.771	13.869	13.555	13.234		11.836	11.536	11.486
-1016866315	6.37545E+18	273.7400297	-0.34706326	0.809491694	21.73813248	99										
-1016866309	6.37545E+18	273.8225504	-0.351314815	0.849841058	19.8757782	99	1.1	-5.8	14.297	13.356	13	12.661		11.332	10.998	10.872
-1016866303	6.37545E+18	273.7886478	-0.349121098	0.849841058	17.1687088	99	3.4	-4.8	12.591	11.882	11.629	11.457		10.378	10.102	9.997
-1016866301	6.37545E+18	273.7974355	-0.365251302	0.849841058	21.77392197	99	-4.4	-9.5	16.424	15.12	14.603	14.058		12.604	12.203	12.038
-1016866292	6.37545E+18	273.8137735	-0.385591736	0.831820548	21.2225399	23.5495491	14.8	-23.8	13.968	12.906	12.433	12.16		10.78	10.194	10.048
-1016866272	6.37545E+18	273.7459054	-0.433162181	0.788671196	20.74774933	21.86255264										
-1016866267	6.37545E+18	273.7508796	-0.430949481	0.788671196	17.74268532	99	6	-1.6	13.082	12.362	12.091	11.894		10.725	10.49	10.382
-1016866257	6.37545E+18	273.7734729	-0.462744454	0.810427547	20.01922798	99	-12.6	-4.5	14.563	13.595	13.216	12.841		11.411	11.076	10.97
-1016866255	6.37545E+18	273.6751486	-0.466992734	0.780591726	21.88277054	99										
-1016866249	6.37545E+18	273.6725039	-0.475196302	0.802415371	20.50369835	22.61950493	0.4	-5.6	15.267	14.36	14.043	13.707		12.412	12.03	11.904
-1016866248	6.37545E+18	273.7634042	-0.475928357	0.796811342	19.78205299	99	-0.2	7.3	14.257	13.395	13.079	12.829		11.524	11.16	11.06
-1016866245	6.37545E+18	273.7413558	-0.485290774	0.796811342	20.82680893	22.04384422	-4.1	-18.4	15.247	14.254	13.895	13.59		12.254	11.847	11.794
-1016866241	6.37545E+18	273.6551886	-0.512954264	0.821189046	21.51247406	26.62501144										
-1016846266	6.37545E+18	274.1143955	1.968006828	0.599100947	19.85667038	22.09492493	1.4	2.7	14.474	13.607	13.332	13.125		11.801	11.517	11.398
-1016846265	6.37545E+18	274.3608283	1.972313816	0.717077672	20.13867569	99	-8.9	1.3	14.384	13.288	12.899	12.492		11.103	10.694	10.618
-1016846264	6.37545E+18	274.3732927	1.966740139	0.717077672	18.54324913	99	0.9	1.4	13.284	12.352	12.055	11.704		10.444	10.146	9.996
-1016846262	6.37545E+18	274.5095175	1.985951591	0.724163055	19.61722183	99	3.5	0.5	14.3	13.254	12.913	12.454		11.113	10.742	10.612
-1016846260	6.37545E+18	274.083995	1.978434934	0.585916758	21.83577156	99	8	-1	16.177	15.019	14.633	14.131		12.837	12.385	12.428
-1016846254	6.37545E+18	274.0347834	1.979626368	0.579802096	21.59791946	99										
-1016846238	6.37545E+18	274.0876634	1.987439567	0.585916758	21.45036888	23.28578568	3.4	3.9	16.209	14.965	14.645	14.235		12.768	12.295	12.22
-1016846236	6.37545E+18	274.4847009	1.98264531	0.717738092	17.65399933	22.92609215	-8.4	-10.2	12.316	11.403	11.134	10.797		9.602	9.318	9.155
-1016846234	6.37545E+18	274.1404551	1.992734474	0.616522491	20.81705475	21.96931458	-2.3	5.1	15.748	14.812	14.45	14.117		12.742	12.383	12.312
-1016846226	6.37545E+18	274.0753736	1.908511436	0.588867307	22.04854012	99	-0.9	-0.4	14.301	12.892	12.397	11.964		10.231	9.627	9.412
-1016846223	6.37545E+18	274.467081	1.91345536	0.714875638	20.98693275	25.71569252	-2.6	-5.5	15.194	14.166	13.833	13.414		12.277	11.948	11.799
-1016846222	6.37545E+18	273.9824606	1.920006465	0.593783855	21.46282578	99	1.6	-8.4	16.553	15.622	15.3			13.637	13.298	13.129
-1016846220	6.37545E+18	274.4033398	1.917911561	0.718363523	22.24231339	23.38264656										
-1016846216	6.37545E+18	274.1404534	1.910290332	0.629138112	22.17540741	23.61787415										
-1016846215	6.37545E+18	274.4553197	1.95323151	0.712999284	21.37553215	25.34166718	-2.4	-1.1	15.62	14.554	14.054	13.696		12.35	11.954	11.828
-1016846213	6.37545E+18	274.0079381	1.949298622	0.584819317	19.70386887	21.84300232	3.8	-2.3	13.629	12.689	12.415	12.212		10.948	10.639	10.515
-1016846212	6.37545E+18	274.0658649	1.997937769	0.569557369	21.18627548	99	-3.5	10.4	15.977	14.903	14.634	14.3		12.78	12.364	12.245
-1016846211	6.37545E+18	274.1480695	1.940930837	0.629226446	19.78663635	99	1.2	3.2	14.658	13.721	13.428	13.14		11.812	11.509	11.399
-1016846209	6.37545E+18	274.0689255	1.972143154	0.585916758	21.0198288	99	8.1	8.1	15.087	13.997	13.654	13.278		11.862	11.348	11.24
-1016846208	6.37545E+18	274.1965353	1.966947144	0.638058245	22.29392433	99										
-1016846205	6.37545E+18	274.2110007	1.988611786	0.664967418	20.8901062	99	0.2	2.8	16.113	15.06	14.731	14.303		12.96	12.618	12.489
-1016846204	6.37545E+18	274.0750517	1.977695429	0.585916758	20.8186245	24.2840271	-28.3	-12.5	14.682	13.667	13.315	13.063		11.697	11.211	11.11
-1016865675	6.37545E+18	270.8773972	-1.46516629	0.675316334	21.38151169	22.05134583										
-1016865674	6.37545E+18	270.3547936	-1.469962297	0.628472865	22.06881523	99										
-1016865671	6.37545E+18	270.8141063	-1.469927076	0.690171003	20.18706894	27.09867287	5.4	9.2	14.61	13.659	13.317	12.91		11.485	11.069	10.996
-1016865670	6.37545E+18	270.342595	-1.468289701	0.628472865	19.35285378	21.51261139	-2.4	1.4	14.492	13.297	13.255	13.108		12.01	11.79	11.709
-1016865669	6.37545E+18	270.2738862	-1.474563551	0.634891808	21.48252869	22.51808548	-8.9	-4.6	16.762	16.115	15.893			14.749	14.539	14.502
-1016865667	6.37545E+18	270.5160731	-1.459280958	0.566817164	20.32271194	21.90452194	0.2	0.4	15.272	14.049	13.727	13.746		12.54	12.209	12.113
-1016865666	6.37545E+18	270.8266712	-1.474112789	0.690171003	20.33320999	24.15909767	23.3	-6.3	14.73	13.697	13.319	12.964		11.675	11.22	11.147
-1016865664	6.37545E+18	270.8177495	-1.442112386	0.647444606	16.13435936	18.73181725	-2.7	-1.1	11.632	10.949	10.774	10.573		9.521	9.251	9.157
-1016865663	6.37545E+18	270.4710297	-1.480751535	0.607719123	20.60913467	24.61284637										
-1016865662	6.37545E+18	270.3377885	-1.480684694	0.628472865	22.03333092	22.84488678										
-1016865661	6.37545E+18	270.9089067	-1.476906687	0.708384216	20.99207878	22.22763062	4.5	-0.3	15.478	14.36	13.929	13.466		12.319	11.976	11.806
-1016865660	6.37545E+18	270.6254092	-1.483700162	0.571709037	22.01674461	99	14.2	-12.1	      	      	      			14.999	14.521	14.333
-1016865659	6.37545E+18	270.3241402	-1.485854501	0.634093046	22.06121826	99										
-1016865658	6.37545E+18	270.4673596	-1.438259072	0.582404315	17.09931183	16.60247421	9.3	14.9	13.62	12.374	12.176	12.199		11.164	10.807	10.741
-1016865657	6.37545E+18	270.5581836	-1.48677173	0.580646396	21.79216385	23.56440544										
-1016865656	6.37545E+18	270.5103254	-1.488305605	0.588004589	21.79180527	99										
-1016865655	6.37545E+18	270.3763732	-1.485811678	0.628472865	21.78581619	99										
-1016865654	6.37545E+18	270.8999414	-1.483633578	0.708384216	21.29372597	22.56157875	-5.3	-4.1	      	14.862	14.496	14.19		12.574	12.128	12.022
-1016865653	6.37545E+18	270.5540046	-1.48916598	0.580646396	21.81866646	99	-0.1	-4.8	      	      	      			13.242	12.883	12.728
-1016865652	6.37545E+18	270.3002188	-1.457982071	0.625986278	15.63743973	18.91381454	9.7	4.4	11.732	10.71	10.745	10.694		9.822	9.569	9.482
-1016865650	6.37545E+18	270.6340958	-1.497202818	0.612019598	22.17987823	25.90520668										
-1016865649	6.37545E+18	270.3265832	-1.495404724	0.634093046	20.83094788	22.84935379	1.5	4.5	      	      	      			12.862	12.475	12.4
-1016865648	6.37545E+18	270.3945735	-1.491536508	0.626335323	20.94905853	21.55377388										
-1016865647	6.37545E+18	270.667394	-1.491389165	0.612019598	21.58275604	99										
-1016865646	6.37545E+18	270.4388232	-1.497789436	0.626335323	21.18492508	22.88879776	2.6	-0.8	15.705	14.319	13.938	13.878		12.624	12.256	12.124
-1016865645	6.37545E+18	270.6171827	-1.505270646	0.600035846	21.65991402	24.61666107										
-1016865642	6.37545E+18	270.2527731	-1.510481637	0.642995715	21.37536049	24.03601074	2.7	1.4	15.856	14.359	14.203			12.506	12.074	11.963
