casjobsID	objid	ra	dec	e_bv	mag_nuv	mag_fuv	pmRA	pmDE	Bmag	Vmag	rmag	imag		Jmag	Hmag	Kmag					
							mas/yr	mas/yr	mag	mag	mag	mag		mag	mag	mag					
							--------	--------	------	------	------	------		------	------	------	FUV-NUV	NUV-H	NUV-R	J-K	H-K
-1016866176	6.37545E+18	270.2979128	-0.792242738	0.484825432	21.81604958	25.68238258											3.866333008	-100	-100	-100	-100
-1016866175	6.37545E+18	270.689868	-0.82934643	0.566175818	22.15855217	21.80563545											-0.352916718	-100	-100	-100	-100
-1016866174	6.37545E+18	270.7160988	-0.835564085	0.555404305	19.44416428	99	-5	-5.1	14.618	13.757	13.402	13.018		11.805	11.444	11.373	-100	8.000164276	6.042164276	0.432	0.071
-1016866173	6.37545E+18	270.3496229	-0.779932681	0.501868725	20.55376816	99	10.8	-8.3	15.386	14.483	      			12.535	12.173	12.066	-100	8.380768158	#ЗНАЧ!	0.469	0.107
-1016866172	6.37545E+18	270.2030993	-0.735052572	0.502433479	21.93287849	22.47217941	5.5	0	16.779	15.924	15.621	15.207		13.88	13.451	13.386	0.539300919	8.481878494	6.311878494	0.494	0.065
-1016866170	6.37545E+18	270.5687732	-0.884089938	0.575588763	21.52518082	22.1708374	23.6	0.3	      	      	      			12.825	12.43	12.309	0.645656586	9.095180817	#ЗНАЧ!	0.516	0.121
-1016866167	6.37545E+18	270.7228242	-0.879717591	0.561991572	20.76029205	23.32090378	-1.6	-1.4	15.237	14.283	13.944	13.583		12.315	11.9	11.774	2.560611725	8.860292053	6.816292053	0.541	0.126
-1016866165	6.37545E+18	270.5490045	-0.8729614	0.575588763	21.42163658	23.60010147	-4.3	-12.1	      	      	      			14.961	14.738	14.591	2.17846489	6.683636581	#ЗНАЧ!	0.37	0.147
-1016866164	6.37545E+18	270.2982922	-0.738089572	0.487816453	22.03860664	24.62885475											2.590248108	-100	-100	-100	-100
-1016866163	6.37545E+18	270.3337752	-0.849010513	0.503094494	19.11334229	22.68279648	-7.2	-6.9	14.264	13.445	13.146	12.784		11.64	11.332	11.218	3.569454193	7.781342285	5.967342285	0.422	0.114
-1016866162	6.37545E+18	270.530816	-0.874188695	0.565603018	18.78930092	99	-5.7	-2.6	13.63	12.828	12.576	12.27		11.042	10.714	10.618	-100	8.075300919	6.213300919	0.424	0.096
-1016866159	6.37545E+18	270.2205214	-0.868164121	0.473651946	21.4762249	99	0.2	-10	      	      	      			13.372	13	12.865	-100	8.476224899	#ЗНАЧ!	0.507	0.135
-1016866158	6.37545E+18	270.6549653	-0.86394561	0.565010071	21.21347618	24.12310791	-2.5	17.2	15.145	14.092	13.712	13.358		11.851	11.359	11.186	2.909631729	9.854476181	7.501476181	0.665	0.173
-1016866157	6.37545E+18	270.4177172	-0.855132063	0.541723132	18.89006996	23.67175484	-3.6	6.2	      	      	      			10.583	10.313	10.06	4.781684875	8.577069962	#ЗНАЧ!	0.523	0.253
-1016866156	6.37545E+18	270.4528337	-0.854051621	0.554771423	22.11452484	23.04796219											0.933437347	-100	-100	-100	-100
-1016866155	6.37545E+18	270.6268965	-0.854170376	0.57960695	21.76716805	22.61073494											0.843566895	-100	-100	-100	-100
-1016866154	6.37545E+18	270.3483741	-0.698064946	0.521856427	20.87425613	99	7.4	-2.1	16.39	15.588	15.215	14.697		13.429	13	12.861	-100	7.874256134	5.659256134	0.568	0.139
-1016866153	6.37545E+18	270.3867828	-0.768280437	0.517774582	21.25484276	23.48823166	0.1	6.5	15.824	14.803	14.475	14.064		12.625	12.24	12.114	2.233388901	9.014842758	6.779842758	0.511	0.126
-1016866151	6.37545E+18	270.3112609	-0.706864497	0.50338763	21.72019958	99											-100	-100	-100	-100	-100
-1016866150	6.37545E+18	270.7429646	-0.851093131	0.555404305	21.68016052	23.34958458											1.669424057	-100	-100	-100	-100
-1016866149	6.37545E+18	270.3173236	-0.845218396	0.483365178	19.20618248	99	3	-6.6	14.477	13.705	13.48			11.873	11.6	11.468	-100	7.60618248	5.72618248	0.405	0.132
-1016866148	6.37545E+18	270.3971958	-0.772105945	0.517774582	21.01855278	99	-6	-0.7	15.678	14.782	14.5	14.107		12.75	12.412	12.299	-100	8.60655278	6.51855278	0.451	0.113
-1016866145	6.37545E+18	270.6796278	-0.835721865	0.566175818	20.74937248	23.65893173	1.6	5.3	16.284	15.528	15.257			13.867	13.618	13.551	2.90955925	7.131372482	5.492372482	0.316	0.067
-1016866144	6.37545E+18	270.2801244	-0.827982969	0.483365178	21.60977936	99	2.4	-1.2	      	      	      			13.515	13.083	12.983	-100	8.526779358	#ЗНАЧ!	0.532	0.1
-1016866143	6.37545E+18	270.5203809	-0.840876794	0.5639112	21.77505684	23.03138161	-0.6	-5.7	16.482	15.789	15.359	15.116		13.775	13.459	13.266	1.256324768	8.316056839	6.416056839	0.509	0.193
-1016866142	6.37545E+18	270.7127803	-0.859589676	0.557082176	17.4823494	18.91224289	-5.3	-9.4	13.397	12.791	12.626	12.336		11.016	10.553	10.396	1.429893494	6.929349396	4.856349396	0.62	0.157
-1016866140	6.37545E+18	270.6890104	-0.800224741	0.559449434	21.26725578	99	-2	-2.5	16.895	16.381	16.189	15.858		14.705	14.393	14.314	-100	6.874255783	5.078255783	0.391	0.079
-1016866138	6.37545E+18	270.3921091	-0.802233303	0.53646332	19.48441124	99	2.8	-0.7	14.227	13.302	12.993	12.588		11.275	10.9	10.81	-100	8.58441124	6.49141124	0.465	0.09
-1016866137	6.37545E+18	270.66843	-0.791082745	0.565824509	17.68861389	99	-7.7	-8	13.101	12.315	12.073	11.774		10.574	10.236	10.091	-100	7.452613892	5.615613892	0.483	0.145
-1016866136	6.37545E+18	270.3460803	-0.856134892	0.529054403	20.84730148	23.62891388	2.7	-16.4	15.492	14.482	14.131	13.715		12.439	12.023	11.908	2.781612396	8.824301483	6.716301483	0.531	0.115
-1016866133	6.37545E+18	270.2596958	-0.805516594	0.470700532	21.09975624	99	14.2	7.6	15.282	14.243	13.897	13.471		12.124	11.714	11.583	-100	9.385756241	7.202756241	0.541	0.131
-1016866131	6.37545E+18	270.2119534	-0.830591406	0.470766157	21.94258308	22.85866356	5.1	-19.7	16.371	15.369	14.97	14.729		13.263	12.837	12.666	0.916080475	9.105583084	6.972583084	0.597	0.171
-1016866130	6.37545E+18	270.2777116	-0.709233132	0.498379439	21.86999702	22.41179657								14.024	13.598	13.472	0.541799545	8.271997025	-100	0.552	0.126
-1016866128	6.37545E+18	270.4916637	-0.890666669	0.555084825	19.65365982	99	-3.2	-2	14.638	13.778	13.488	13.152		11.9	11.595	11.462	-100	8.058659821	6.165659821	0.438	0.133
-1016866126	6.37545E+18	270.6044909	-0.88869012	0.584878623	19.51649284	19.00415993								15.903	15.473	15.233	-0.512332916	4.043492844	-100	0.67	0.24
-1016866125	6.37545E+18	270.1969448	-0.892572945	0.483069748	21.00502586	99	-17.9	-7.7	15.166	14.238	13.896	13.528		12.471	12.076	11.905	-100	8.929025864	7.109025864	0.566	0.171
-1016866124	6.37545E+18	270.4232549	-0.897493184	0.539849401	20.84696007	99	-18.4	-32.4	14.535	13.543	13.162	12.74		11.473	11.058	10.9	-100	9.788960068	7.684960068	0.573	0.158
-1016866123	6.37545E+18	270.3485804	-0.902332901	0.526279032	21.49428177	99	2.8	-4.7	16.357	15.587	15.295			13.834	13.554	13.461	-100	7.940281769	6.199281769	0.373	0.093
-1016866120	6.37545E+18	270.2754165	-0.898253372	0.485585898	18.41631889	99	-12	-27.7	13.083	12.251	11.95	11.612		10.446	10.133	10.011	-100	8.283318893	6.466318893	0.435	0.122
-1016866119	6.37545E+18	270.664286	-0.897393653	0.579929948	20.7002182	20.84523773								15.159	14.753	14.661	0.145019531	5.947218201	-100	0.498	0.092
-1016866118	6.37545E+18	270.3124218	-0.906709636	0.50645256	20.49502182	23.85221863	        	        	12.817	11.529	10.957	10.401		9.139	8.342	8.347	3.357196808	12.15302182	9.53802182	0.792	-0.005
-1016866117	6.37545E+18	270.7869646	-0.899662974	0.575722754	20.97907448	99	-0.2	-19.8	15.271	14.311	13.976	13.553		12.159	11.714	11.629	-100	9.265074478	7.003074478	0.53	0.085
-1016866115	6.37545E+18	270.3010675	-0.913669432	0.498961598	21.85739899	22.53943443											0.682035446	-100	-100	-100	-100
-1016866114	6.37545E+18	270.5238771	-0.909499364	0.555084825	20.48669243	23.21321869	-5.7	0.2	15.292	14.42	14.111	13.778		12.42	12.064	11.961	2.72652626	8.422692429	6.375692429	0.459	0.103
-1016866109	6.37545E+18	270.7352032	-0.91610864	0.561991572	19.86726379	20.06409073								15.56	14.883	14.627	0.196826935	4.984263794	-100	0.933	0.256
-1016866107	6.37545E+18	270.353075	-0.92585744	0.50645256	21.91622353	24.50170135											2.585477829	-100	-100	-100	-100
-1016866106	6.37545E+18	270.4767205	-0.922768651	0.550512195	19.99495697	19.91142654											-0.083530426	-100	-100	-100	-100
-1016866105	6.37545E+18	270.3234003	-0.9286051	0.498961598	21.31972885	22.06585503	-2.8	-6.7	16.886	16.123	      			14.805	14.641	14.641	0.746126175	6.678728851	#ЗНАЧ!	0.164	0
-1016866104	6.37545E+18	270.7701806	-0.913965607	0.578027606	21.85404396	99											-100	-100	-100	-100	-100
-1016866102	6.37545E+18	270.2278976	-0.933992917	0.50485754	21.24540138	23.02418137	-0.6	-7.7	16.54	15.444	15.108	14.742		13.689	13.266	13.17	1.778779984	7.979401382	6.137401382	0.519	0.096
-1016866101	6.37545E+18	270.6774269	-0.93087096	0.577943325	21.23518753	99	2	-0.2	16.347	15.566	15.243	15.037		13.614	13.262	13.127	-100	7.973187531	5.992187531	0.487	0.135
-1016866100	6.37545E+18	270.2508044	-0.93052273	0.498337567	20.71551132	99								15.44	14.985	15.087	-100	5.730511322	-100	0.353	-0.102
-1016866098	6.37545E+18	270.5530375	-0.931157083	0.56524992	21.0327034	99											-100	-100	-100	-100	-100
-1016866096	6.37545E+18	270.6727508	-0.937199884	0.577943325	22.01613045	25.50924683											3.493116379	-100	-100	-100	-100
-1016866095	6.37545E+18	270.751167	-0.93209476	0.578027606	20.85739517	22.15403557	4.1	-6	15.306	14.385	13.966	13.906		12.057	11.631	11.51	1.296640396	9.226395172	6.891395172	0.547	0.121
-1016866093	6.37545E+18	270.7799019	-0.940616199	0.578027606	22.04194069	22.80675888	-1.1	-7.2	      	      	      			12.896	12.075	11.931	0.764818192	9.966940689	#ЗНАЧ!	0.965	0.144
-1016866091	6.37545E+18	270.2801829	-0.942600692	0.498337567	21.90942574	23.5953083								15.48	15.021	15.019	1.685882568	6.888425735	-100	0.461	0.002
-1016866090	6.37545E+18	270.7275381	-0.934518193	0.57878238	20.64790916	21.88359261	1.3	-4.6	15.8	14.941	14.596	14.244		12.851	12.509	12.392	1.235683441	8.138909164	6.051909164	0.459	0.117
-1016866089	6.37545E+18	270.2378404	-0.938124718	0.506550312	20.11828995	25.01475906	1.5	-2.3	15.697	14.934	14.662	14.389		13.15	12.826	12.739	4.896469116	7.292289948	5.456289948	0.411	0.087
-1016866084	6.37545E+18	270.3077785	-0.943403254	0.498961598	19.34977341	99	-2.8	-15.3	14.26	13.438	13.134	12.79		11.568	11.236	11.081	-100	8.113773407	6.215773407	0.487	0.155
-1016866083	6.37545E+18	270.5975146	-0.950988267	0.592064619	21.67608452	99	-3.7	-2.3	13.763	12.313	11.784	11.181		9.539	8.827	8.653	-100	12.84908452	9.892084518	0.886	0.174
-1016866082	6.37545E+18	270.222691	-0.953184023	0.506550312	21.5138607	23.06270027	-7.7	-54.7	      	      	      			15.204	14.782	14.793	1.548839569	6.731860703	#ЗНАЧ!	0.411	-0.011
-1016866081	6.37545E+18	270.2039129	-0.954938387	0.514734507	22.00331879	99											-100	-100	-100	-100	-100
-1016866080	6.37545E+18	270.8343736	-0.950431605	0.594685435	20.95627213	99	-14.2	-53.8	15.065	14.003	13.694	13.238		11.833	11.291	11.185	-100	9.665272125	7.262272125	0.648	0.106
-1016866079	6.37545E+18	270.2149654	-0.941268887	0.50485754	21.69550514	22.93756485	0.3	-1.5	      	      	      			14.402	14.053	13.96	1.242059708	7.642505142	#ЗНАЧ!	0.442	0.093
-1016866078	6.37545E+18	270.5054597	-0.953338413	0.555176795	20.24172592	21.14879227	4.7	3.6	14.941	14.045	13.706	13.286		11.993	11.625	11.492	0.907066345	8.616725922	6.535725922	0.501	0.133
-1016866077	6.37545E+18	270.5590363	-0.955110167	0.584306777	21.41550636	22.10477066	-5.5	3.7	15.743	14.665	14.289	13.863		12.499	12.072	11.942	0.689264297	9.343506363	7.126506363	0.557	0.13
-1016866076	6.37545E+18	270.6189141	-0.962250153	0.592064619	22.18980026	22.73872566											0.5489254	-100	-100	-100	-100
-1016866075	6.37545E+18	270.8087047	-0.965544269	0.596278429	22.05356979	99											-100	-100	-100	-100	-100
-1016866072	6.37545E+18	270.8129006	-0.96258984	0.596278429	20.90703201	99	15.8	14.5	15.368	14.382	14.03	13.569		12.088	11.662	11.545	-100	9.245032013	6.877032013	0.543	0.117
-1016866071	6.37545E+18	270.2070493	-0.969902659	0.514734507	21.70286942	99	-0.6	1.4	      	      	      			12.914	12.54	12.439	-100	9.162869415	#ЗНАЧ!	0.475	0.101
-1016866070	6.37545E+18	270.6922585	-0.970455965	0.597186804	22.14208794	99	-4.2	1.8	17.492	16.274	15.975	15.335		14.078	13.669	13.481	-100	8.473087936	6.167087936	0.597	0.188
-1016866068	6.37545E+18	270.7103319	-0.972884977	0.586700439	21.51357269	23.49594307	2.4	2.2	15.867	14.866	14.496	14.162		12.74	12.437	12.282	1.982370377	9.076572693	7.017572693	0.458	0.155
-1016866067	6.37545E+18	270.2141643	-0.972789497	0.514734507	20.28919983	99											-100	-100	-100	-100	-100
-1016866066	6.37545E+18	270.6414685	-0.976552402	0.605054438	21.55257416	22.29126549											0.73869133	-100	-100	-100	-100
-1016866065	6.37545E+18	270.4314826	-0.97510546	0.556827486	21.51233864	99	-2.5	6.1	15.026	13.824	13.345	12.801		11.26	10.697	10.524	-100	10.81533864	8.167338638	0.736	0.173
-1016866064	6.37545E+18	270.3065709	-0.977688034	0.509368062	21.66778564	22.5428009	-13.5	-35.2	      	      	      			14.423	13.979	13.942	0.875015259	7.688785645	#ЗНАЧ!	0.481	0.037
-1016870789	6.37545E+18	272.6231744	0.554507769	0.523794353	20.90962982	18.96239662											-1.9472332	-100	-100	-100	-100
-1016870788	6.37545E+18	272.1407066	0.500762312	0.513125658	20.68783379	99	12.4	1	15.55	14.585	14.265	13.825		12.665	12.295	12.171	-100	8.392833786	6.422833786	0.494	0.124
-1016870787	6.37545E+18	272.1142602	0.481818832	0.507502079	21.89359665	24.83139229											2.937795639	-100	-100	-100	-100
-1016870786	6.37545E+18	272.2380415	0.487487489	0.508605897	20.59540558	22.12900925	        	        	15.526	14.541	14.172	13.738		12.615	12.218	12.063	1.533603668	8.377405579	6.423405579	0.552	0.155
-1016870785	6.37545E+18	272.6852443	0.488842136	0.556572139	19.66926575	99	-4.9	-11.9	14.17	13.253	12.929	12.542		11.41	11.102	10.988	-100	8.567265747	6.740265747	0.422	0.114
-1016870784	6.37545E+18	272.0560995	0.479676699	0.494831592	22.04850006	99											-100	-100	-100	-100	-100
-1016870783	6.37545E+18	272.4240786	0.478832516	0.538050294	21.32432365	22.33110428	-26.4	-19.8	15.428	14.416	14.042	13.626		12.342	11.956	11.856	1.006780624	9.368323654	7.282323654	0.486	0.1
-1016870782	6.37545E+18	272.3853638	0.480455009	0.529248178	19.47688675	21.68161774	-4.4	9.9	13.165	12.264	11.961	11.634		10.594	10.176	9.999	2.204730988	9.300886749	7.515886749	0.595	0.177
-1016870781	6.37545E+18	272.145028	0.474170932	0.507502079	21.71948624	99											-100	-100	-100	-100	-100
-1016870780	6.37545E+18	272.3634489	0.476260471	0.529248178	20.78447723	99	-6.2	-6	16.519	15.658	15.269	14.78		13.69	13.283	13.15	-100	7.501477234	5.515477234	0.54	0.133
-1016870779	6.37545E+18	272.2107361	0.476192505	0.508605897	19.83619499	99	5.9	2.1	12.457	11.188	10.727	10.181		8.735	8.185	7.964	-100	11.65119499	9.109194992	0.771	0.221
-1016870778	6.37545E+18	272.6268442	0.476613477	0.553701222	19.86320877	22.9379425	5.3	0.2	15.065	14.188	13.856	13.454		12.257	11.932	11.789	3.074733734	7.931208771	6.007208771	0.468	0.143
-1016870777	6.37545E+18	272.2435595	0.477763471	0.508605897	20.99184608	22.19186592								14.71	14.313	14.183	1.200019836	6.678846085	-100	0.527	0.13
-1016870775	6.37545E+18	272.1229261	0.490621262	0.507502079	16.83652687	18.88759804	-0.7	0.8	13.03	12.724	12.711			11.497	11.356	11.277	2.051071167	5.480526871	4.125526871	0.22	0.079
-1016870774	6.37545E+18	271.9250936	0.475809028	0.516479373	19.93741608	99	4.2	-2.2	15.24	14.546	14.371	14.078		13.297	13.106	13	-100	6.831416077	5.566416077	0.297	0.106
-1016870773	6.37545E+18	272.0276322	0.480481166	0.494831592	19.42741966	19.26820374								14.665	14.009	13.717	-0.159215927	5.418419662	-100	0.948	0.292
-1016870772	6.37545E+18	272.6369433	0.59130267	0.525924563	16.82602882	16.32586288											-0.500165939	-100	-100	-100	-100
-1016870771	6.37545E+18	272.2908068	0.46741789	0.50808531	21.4803257	99	-3.2	-3.4	16.521	15.656	15.326	14.913		13.805	13.463	13.354	-100	8.017325699	6.154325699	0.451	0.109
-1016870770	6.37545E+18	272.7163365	0.464674673	0.582360446	21.07422256	99	-1.1	-7	15.207	14.066	13.631	13.114		11.635	11.185	11.081	-100	9.889222565	7.443222565	0.554	0.104
-1016870769	6.37545E+18	272.2973303	0.4687035	0.50808531	19.20986366	22.70670319	1.5	3	14.365	13.602	13.315	12.95		11.91	11.628	11.53	3.496839523	7.581863663	5.894863663	0.38	0.098
-1016870768	6.37545E+18	272.1709395	0.462124313	0.513919473	21.27530289	99	0.4	1.6	15.764	14.807	14.441	14.104		12.886	12.472	12.313	-100	8.803302887	6.834302887	0.573	0.159
-1016870767	6.37545E+18	272.4260967	0.467400592	0.538050294	20.02737808	22.26844788	8.4	-2.3	12.82	11.424	10.898	10.293		8.733	8.126	7.943	2.241069794	11.90137808	9.129378082	0.79	0.183
-1016870766	6.37545E+18	271.9486624	0.465146316	0.506033838	20.05042458	21.9127388	-9.6	-7.8	15.122	14.284	13.966	13.598		12.579	12.237	12.151	1.862314224	7.813424576	6.084424576	0.428	0.086
-1016870765	6.37545E+18	272.1521491	0.459244961	0.507502079	21.72825623	99											-100	-100	-100	-100	-100
-1016870764	6.37545E+18	271.9536695	0.457894618	0.506033838	22.19103622	24.41088295											2.219846725	-100	-100	-100	-100
-1016870763	6.37545E+18	272.3387569	0.45547017	0.518206239	21.19881439	23.17292595											1.974111557	-100	-100	-100	-100
-1016870762	6.37545E+18	272.1845575	0.453977195	0.513103187	21.89004517	21.84813309								15.324	14.906	14.723	-0.041912079	6.984045166	-100	0.601	0.183
-1016870760	6.37545E+18	272.6032137	0.4846871	0.53560096	18.27062416	18.81489754											0.544273376	-100	-100	-100	-100
-1016870759	6.37545E+18	272.2693001	0.450294519	0.51600343	21.81777	21.53991508											-0.277854919	-100	-100	-100	-100
-1016870758	6.37545E+18	272.0244605	0.449456037	0.49086839	21.81941223	23.17043304								15.937	15.448	15.61	1.351020813	6.371412231	-100	0.327	-0.162
-1016870757	6.37545E+18	272.1261934	0.44927191	0.499004573	21.72171783	22.92276192	-0.8	-0.3	      	16.18	15.763			14.275	13.93	13.835	1.201044083	7.791717834	5.958717834	0.44	0.095
-1016870756	6.37545E+18	272.2445452	0.45885141	0.508605897	18.6473732	99	-5.4	-22.6	13.135	12.243	11.927	11.545		10.422	10.093	9.956	-100	8.554373199	6.720373199	0.466	0.137
-1016870755	6.37545E+18	272.6941146	0.449487233	0.57913214	21.68020439	99	        	        	      	      	      			13.29	12.979	12.813	-100	8.701204391	#ЗНАЧ!	0.477	0.166
-1016870754	6.37545E+18	272.0306756	0.446202006	0.49086839	21.77288818	99	        	        	      	      	      			14.169	13.775	13.713	-100	7.997888184	#ЗНАЧ!	0.456	0.062
-1016870753	6.37545E+18	272.2281746	0.44573568	0.513103187	21.35919189	99	-2	-10.5	15.308	14.37	13.983	13.542		12.3	11.832	11.693	-100	9.527191895	7.376191895	0.607	0.139
-1016870752	6.37545E+18	272.6156178	0.445023935	0.549589634	21.23025703	99	1.6	7	15.01	13.92	13.528	13.016		11.737	11.337	11.2	-100	9.893257034	7.702257034	0.537	0.137
-1016870751	6.37545E+18	271.968161	0.447846288	0.506033838	21.24064255	99	-7	4.1	      	      	      			13.823	13.456	13.375	-100	7.784642548	#ЗНАЧ!	0.448	0.081
-1016870749	6.37545E+18	272.0621088	0.446849966	0.494728506	20.29863167	99	-6.7	-9.9	14.983	14.174	13.873	13.511		12.477	12.043	11.954	-100	8.255631668	6.425631668	0.523	0.089
-1016870748	6.37545E+18	272.4789539	0.445509141	0.538395643	20.63965034	21.98542213	-17.3	-9.4	15.319	14.391	14.069	13.66		12.72	12.378	12.287	1.34577179	8.261650345	6.570650345	0.433	0.091
-1016870747	6.37545E+18	272.0353793	0.443225115	0.49086839	21.64305878	99											-100	-100	-100	-100	-100
-1016870746	6.37545E+18	272.4215835	0.438716438	0.525304914	21.98812103	23.58787155	0.8	-1.2	      	      	      			13.844	13.413	13.443	1.599750519	8.575121033	#ЗНАЧ!	0.401	-0.03
-1016870745	6.37545E+18	272.6375174	0.435741247	0.574068248	21.85361671	99	-0.8	0.6	16.821	15.807	15.364	14.827		13.776	13.472	13.271	-100	8.381616714	6.489616714	0.505	0.201
-1016870744	6.37545E+18	271.9167602	0.436776789	0.507601798	21.3995266	99	-2.4	-19.4	15.689	14.7	14.377	13.961		12.973	12.455	12.378	-100	8.944526596	7.022526596	0.595	0.077
-1016870743	6.37545E+18	272.7106401	0.442884295	0.582360446	19.81391335	99	-5.1	-5.4	15.124	14.472	14.258	13.997		13.081	12.881	12.765	-100	6.932913345	5.555913345	0.316	0.116
-1016870742	6.37545E+18	272.681637	0.437622591	0.57913214	21.58596992	99	-2.7	-2.6	15.888	14.854	14.496	14.004		12.735	12.28	12.237	-100	9.305969925	7.089969925	0.498	0.043
-1016870740	6.37545E+18	272.2438941	0.437226633	0.523216724	21.17118263	24.8432579	-6.9	-0.8	16.333	15.459	15.107	14.723		13.463	13.117	13.015	3.672075272	8.054182632	6.064182632	0.448	0.102
-1016870739	6.37545E+18	272.2337541	0.440590524	0.523216724	18.75253677	24.61318207	3.1	-0.8	13.872	13.084	12.804	12.476		11.335	11.02	10.906	5.860645294	7.732536774	5.948536774	0.429	0.114
